text,label
"La situación política ha sido un factor que ha impulsado a muchos pequeños y medianos empresarios a “buscar nuevos horizontes” en el sur de la Florida, opinó Victoria Azpúrua, economista y presidenta honoraria de la Cámara Venezolana-Americana de la Florida.",0
"En quinto lugar, basado en los planteamientos contemplados en la Constitución, se plantea el escenario a través del cual el estado y sus instituciones universitarias pueden acometer un proceso de capacitación de la población de “pocos recursos”, a la cual no le ha sido posible acceder a procesos de educación sistematizados que lo capaciten para el trabajo y su respectiva búsqueda de bienestar y calidad de vida a través del esfuerzo mancomunado del estado y sus instituciones.",1
"Su acompañante salió corriendo, pues el hombre sacó un arma y comenzó a disparar. Ella intentó escapar y resguardarse, pero el hombre la siguió y la tomó por el cabello logrando “neutralizarla”. Una vez que la tiró al piso, le disparó múltiples veces, dejándola agonizante en el pavimento.",0
"Por supuesto, algunas transformaciones no quedan tan realistas con algunas personas (sobre todo en las que tratas de rejuvenecer tu rostro, ya que normalmente recuerdas o sabes como era realmente), pero otras son impresionantes y en cualquier caso lo que tienes asegurado es un rato de diversión con amigos o familiares. La aplicación es gratuita pero tiene publicidad (no demasiado intrusiva) y aunque seguramente no es de las que vas a mantener mucho tiempo en tu smartphone, ciertamente merece la pena descargarla para “pasar un buen rato” poniendo sonrisas o transformando tu rostro.",0
"Se ha logrado “dar a luz"" una Constitución auténtica y legítima, sin que con ello se quiera dar a entender que estamos ante la Constitución perfecta e ideal, sino que es la que más se aproxima a los deseos de los partidos políticos (el 31 de octubre de 1978 fue aprobada por las Cortes Generales) y de los ciudadanos españoles (el pueblo español la ratificó en referéndum celebrado el 6 de diciembre de 1978).",0
"Aunque había nacido en Perú, en cualquier otra circunstancia le hubiera parecido delirante asumirse de ascendencia incaica, así como tampoco hubiera dicho de sí misma, antes de llegar a Estados Unidos, que era una ""persona de color"". Tenía el glamour de ser un animalito en extinción, como si su misterioso ADN fuera una lujosa diadema nacarada y las universidades elite fueran arcas masivas navegando el diluvio de Estados Unidos, llevando heroicas su misión de albergar dos de cada, aunque en rigor Mona se sentía más bien una sirena, mezcla de maravilla y presencia inexplicable cuyo destino real era vivir bajo el agua, flotando junto a los muertos.",1
"El jefe de la Cicig afirmó que las declaraciones de Porras Zadik sobre la influencia de la empresa Tigo para obtener resoluciones favorables en el gobierno de la UNE ""es un tema que debe ser examinado y que tiene que ser examinado no solo desde la perspectiva de un eventual “tráfico de influencias…"" sino también sobre eventuales beneficios que el señor Mario López o Tigo hubieran suministrado en favor de miembros del gobierno, que todavía no tenemos identificados"".",1
"En un evento exclusivo de televisión, Nacer viaja a nueve países con zonas de horario distintas en el transcurso de un mismo día, para conocer a once familias que se preparaban para la llegada de sus nuevos miembros. Mujeres de diferentes ambientes étnicos, culturales y económicos están conectadas a través de la experiencia común de “dar a luz”. Nacer da a los televidentes la oportunidad de tener un vistazo acerca de las tradiciones únicas que rodean el nacimiento de un bebé, el primer día en la vida del niño, y cómo, en todas partes del planeta, estos recién llegados cambian drásticamente la vida de sus familias.",1
"En los niños con pérdida de audición desatendida, el desarrollo del habla se suele retrasar. Por eso, veo fundamental controlar los “problemas de audición” en los niños por motivos de salud, pero también por rendimiento académico. No hay que olvidar que su pérdida influye de manera directa en las notas, más aún si no se trata, puesto que provoca un sobreesfuerzo que debe de hacer el estudiante para captar todo lo que dice el profesor y que suele acabar en agotamiento mental, con la consiguiente pérdida de atención.",1
"MOCTEZUMA: Erís increíble, músico. Nos sabís cómo respetar a la gente. No vis que la Miriam es una cabra “sensible"". Que nos trata el descueve. Que es un ser humano que nunca hemos sabido mirar… LEO: No me digái que te enamoraste con el discurso, gil.",1
"Añadió que por el presunto “tráfico de influencias” en adquisición de insumos médicos como pruebas de diagnóstico y mascarillas también allanó el domicilio de Carlos Luis Morales, prefecto (gobernador) de la provincia del Guayas, cuya capital es Guayaquil.",1
"Un mes después del artículo se producía el “pronunciamiento militar” de Galán y García Hernández en Jaca. Su fracaso y la ejecución de sus líderes otorgaría a la República sus protomártires y acomplejaría más aún a los monárquicos. Unos, indecisos como Alba o Cambó -éste además gravemente enfermo de cáncer-; otros, despechados como Sánchez-Guerra, otros protagonizando defecciones flagrantes como Alcalá Zamora o Miguel Maura. Don Juan Bautista Aznar, un almirante, político de bajo perfil (Maura dijo de él que procedía geográficamente de Cartagena y políticamente de la luna), sería la única opción como presidente encontrada por el Rey tras la dimisión de Berenguer en febrero de 1931, tras una ansiosa exploración entre sus presuntos leales con varias negativas sangrantes. Se establecía por primera vez la distinción entre monarquismo y alfonsismo.",1
"Con los ojos rojos y anegados de llanto, cubriéndose a menudo el rostro con las manos, Analaura Blassio declaró, sin dejar lugar a dudas, que ella había sido “amiga íntima” de la occisa, y buena amiga de su esposo, y por la misma vía estableció que los Dawson estaban muy lejos de conformar el hogar ideal que se describió con profusión en la prensa local y en el expediente por boca de la testigo, estremecida por la angustia, se conoció que en los últimos meses Melina había mantenido un bochornoso romance con el individuo que reparaba las computadoras de su clínica.",0
"Estos valores y actitudes toman más fuerza entre las mujeres, jóvenes y clases altas. Precisamente, en estos grupos ha disminuido el porcentaje de obesidad y sobrepeso y ha aumentado el bajo peso y los trastornos de la conducta alimentaria. Así, la sociedad parece enfrentarse a un dilema de engordar o sufrir un “trastorno alimentario”. Dilema del que se puede salir con una adecuada educación de hábitos alimentarios y de ejercicio.",1
"Debe precisarse hasta qué punto los Consejos han sido expresiones alternativas -ciudadanas-, dadas sus características y la impronta oficial que les ha impulsado, y si constituyen meras formas de “restructuración” de la matriz estadocéntrica, o una hibridación de ambas tendencias. Pero es un hecho que, tanto las reformas realizadas en Cuba en la década del 90 -con las modificaciones constitucionales y la expansión de los noveles Consejos Populares-, como el discurso participacionista reflejado en la Constitución de 1999.",1
La reunión celebrada en Brasil ha sido un paso más para regular la “apropiación indebida” de los recursos biológicos,1
"A pesar de contar con muy “pocos recursos” económicos, materiales y humanos, se lograron algunas transformaciones profundas en el área financiera contable, en la red de cobros y pagos, y en el área comercial. Pero influyeron las resistencias naturales de toda organización, y del sindicato en especial, más lo lento que son las transformaciones en una empresa pública.",0
"Los rescatistas del Cuerpo de Bomberos de San Miguel de la provincia de Bolívar y de la Policía Nacional lograron rescatar a una “persona de la tercera edad” hoy, lunes 11 de enero del 2016.",1
"Aproximadamente una de cada cinco españolas de entre 13 y 22 años padece un “trastorno alimentario”, lo que coloca a España casi a la par de sus vecinos europeos, dijo Gonzalo Morande, médico que encabeza el departamento especializado en esas enfermedades, en el Hospital Niño Jesús de Madrid.",1
"Paulina vio a sus hermanas ya habían llegado cinco críos a la casa. A los treinta años, las mujeres indígenas son unas ancianas y acarrean los cuerpos viejos, dice Paulina hoy día. El promedio de hijos es de siete; algunas de sus parientes tenían doce. La primera vez que sus hermanas escucharon hablar de “planificación familiar” fue con la llegada de los zapatistas. Pero la Iglesia católica les recordó, una vez más, que aquello era pecado. Paulina se pregunta en qué número irán estos días.",1
"El cáncer pulmonar de células no pequeñas tiene, en la mayoría de los casos, una evolución muy agresiva. Y hoy, más de un año después de que se le diagnosticara esa dolencia, el autor de este relato no sólo “está entre nosotros"", sino que se ha reincorporado plenamente a sus actividades como periodista, y vuelve a nadar con vigor y aspecto renovados en las agitadas aguas de la vida política y cultural mexicana.",0
"Los Arquette buscan ahora al hijo que consolide la unión, algo que Lisa Kudrow, casada desde 1995, ya consiguió al “dar a luz” a Julian (ahora de 3 años), un habitué en las grabaciones de ""Friends"". Ella y su marido cultivan una vida muy alejada del glamour de Hollywood. ",1
"Al igual que el Zócalo en tarde de manifestación, la explanada de Peralvillo hervía de gente de “pocos recursos”, como lo delataba su overol. Algunas mujeres traían el delantal, muchas todavía usaban rebozo y la mayoría de los hombres su gorra ferrocarrilera y su paliacate rojo. Unos llevaban al hijo a horcajadas sobre los hombros, otros los traían de la mano. ""Papá, no puedo ver nada.""",1
"Cuando educan a alguien, y luego de educado lo mandan a la colonia de donde llegó, le dicen: ""Bueno, ahora volvé a ser esclavo. Yo te eduqué para ser un “hombre libre”, para que sepas que toda la gente es igual y que la democracia es el mejor invento del ser humano después de la rueda. Y ahora te mando de nuevo a un lugar en donde vas a ser el palo de la rueda. Y si te sublevás, te corto la cabeza"".",0
"Es importante consultar y realizar una historia clínica completa para determinar la probable causa, si es en uno o ambos oídos, cuánto tiempo lleva, si es permanente o intermitente, si hay antecedentes de cirugía o de problemas familiares de oído, la existencia de “problemas de audición” y del equilibrio... También es importante conocer sobre la exposición al ruido en los sitios de trabajo y el uso de medicamentos para enfermedades en general.",1
"Por su parte Rodrigo Carpio dijo que todo este proyecto para impulsar al ajedrez contará con el apoyo de las autoridades universitarias. ""Hay la mejor predisposición para hacerlo y esto es bueno porque Azuay tiene que “buscar nuevos horizontes” en este deporte. Nosotros no competimos con nadie, y simplemente nuestra gestión está orientada a sumar esfuerzos a lo que se hace por ejemplo en la Federación Deportiva del Azuay"".",0
"El caso migratorio dominicano se expande a Europa y los Países Bajos. Quienes llegan desde nuestra media isla son, en su mayoría, mujeres, que más allá de “buscar nuevos horizontes” huyen de la certidumbre de un país que a primera vista no ofrece mayores oportunidades a ellas y a sus familias.",1
"Ciudad de México.- El laboratorio farmacéutico alemán Bayer solicitó ante la Secretaría de Salud de México el registro oficial de su medicamento vardenafil, que combate la “disfunción eréctil” y ha demostrado ventajas clínicas sobre el popular viagra.",1
"Con un lanzador así, cualquier equipo saca fuerzas de flaquezas. Eso hizo Santiago. Un Santiago que “no está en su mejor momento” ofensivo y que pasó las de Caín para poder doblegar al pitcher sensación del equipo sensación, ese Odelín de nombre que obliga a pronunciar despacio y que invita a salir rápido del home con sus malignos envíos.",0
"La dimensión política y de ciudadanización trabaja, a su vez, la capacidad de generar cultura democrática desde la escuela, y por esta vía ayuda al “redimensionamiento” de lo público, incluyendo lo cotidiano. Desde esta dimensión se trabaja conceptual y procedimentalmente la gestión democrática de los procesos de construcción de conocimiento, de su uso y su validación, no sólo al interior de la institución educativa, sino también en la comunidad.",1
"Conoció a Federico —o ""al chino"", como ella lo llama— en un ""chuzo"" de tejo durante un certamen estudiantil, y de inmediato hubo química entre los dos. A lo largo de un año se encontraron esporádicamente en reuniones sociales, sin mayores consecuencias. El día de una becerrada rompieron el hielo y se ""rumbearon"", es decir, se besaron. Empezaron a hablarse por teléfono y a salir, y semanas después concretaron la relación. El ""cuadre"" como tal no duró, pero esto no significó que hubieran terminado del todo: lo que cambió fue el compromiso de ser novios. Hoy son “amigos con derechos”.",1
"Alguien pasa escuchando su miniradio. Se oye un corrido mejicano con letra política a favor de Oviedo... Tiene sentimientos confusos que se plasman en su rostro: hastío, soledad, “impotencia” ante la situación del país. Desde luego ha vuelto completamente a la realidad. En ese momento se acerca un niño y le pide una limosna. María contempla la carita de la criatura y su mano extendida que le pide ayuda. Sus ojos se humedecen. ",0
"Pagará, tú tranquilo, pagará. ¿Sabes lo que estoy pensando? Que esta misma tarde nos vamos a acercar hasta la frutería nueva. Es un chico muy majo. Fíjate, hasta podrías ofrecerte para “echar una mano”... Podrías llevarle la caja.",1
"¡Y qué bien se alimentan en esta casa! —dijo Francisca, ya sentada, inspeccionando la mesa—. No parece que hayan pasado por aquí los tiempos de “apretarse el cinturón…"" Se trabaja, se busca, se inventa...",1
"Después de “hacer el amor”, Antonella y Michael aún continuaban abrazados. Se sentían inmensamente felices y al mismo tiempo confundidos. Se besaron una vez más y deprisa arreglaron sus ropas. Michael echó mano de su portafolio y de su saco, listo para salir, mientras Antonella lo esperaba arreglando sus cabellos oscuros. Michael avanzó como siempre a paso veloz y junto con Antonella se dirigió a la puerta. Gentilmente, Michael abrió la puerta para ella y, sonriendo, la hizo pasar primero. Antonella salió sonriente también pero al cruzar el umbral, se quedó paralizada en donde estaba, Michael casi la tropieza por detrás, así de súbito se detuvo, al ver un poco más allá, descubrió a Richard sentado en la silla secretarial de Antonella.",1
"De la perspectiva posmoderna son positivas la aceptación y la celebración de las “diferencias étnicas” y culturales, tanto como el cuestionamiento y el reconocimiento de la imposición de los modelos culturales europeos, con sus visiones sobre la historia, el progreso, la humanidad en general. Asimismo, la salida de la metafísica permite replantear la elaboración de proyectos sociales ya no totalizantes, sino microsociales.",1
"De otro lado, esta temporada de fin de año es el momento propicio para que el propósito de ahorro no se quede como una de las intenciones al comerse las doce uvas el 31 de diciembre. Y aunque insista en que no le alcanza los ingresos para vivir, siempre habrá formas de “apretarse el cinturón” para enero y febrero, los mes de menor liquidez y más gastos.",1
"Aproximadamente dos terceras partes de la imposición sobre el consumo corresponde al IVA, que representa el 7,9 % del PIB para el conjunto de los Estados de la Unión. Este impuesto experimentó una caída importante de su recaudación en los dos ejercicios posteriores a la crisis, corregida en parte porque a partir de 2009 su tipo de gravamen se ha incrementado en la mayoría de los Estados miembros (la media se sitúa en el 21,5 % en 2014). No obstante, la existencia de fraude y la incidencia de la “economía sumergida” es un grave problema para este tributo, que muestra una diferencia sustancial entre la recaudación teórica y la real, estimándose en un 1,5 % del PIB.",1
"En ese sentido, Alvarenga pide a Ojeda que aclare que estando Teodoro Ferreira en el consejo del IPS fue denunciado como gestor de préstamos directos por varias empresas por más de 10.000.000 de dólares. Añadió que también fue acusado por pedir coimas y comisiones y que en la época de su representante en la previsional (Ferreira) el ente perdió más del 50% de sus reservas. ""Además, hizo nombrar a varios de sus parientes y hasta a una “amiga íntima” que era planillera hasta hace poco"", dijo.",0
"Mona: Bienvenidos, estamos funcionando las 24 horas del día con toda la potencia necesaria para comunicar a usted con cualquier lugar del planeta a la máxima velocidad. (Aparece una enana). ¡Eliana! ¿Cómo te fue en tu “cita a ciegas”? Eliana: Fenomenal. Resultó ser basquetbolista... nos vimos a los ojos y tuvimos una gran noche de pasión... qué hombre... (Entra a una caseta).",1
"Tales exenciones no serán de aplicación cuando los rendimientos y ganancias patrimoniales sean obtenidos a través de los países o territorios calificados reglamentariamente como paraísos fiscales, ni cuando la sociedad matriz tenga su residencia fiscal en un país o territorio calificado reglamentariamente como “paraíso fiscal”.",1
"""Hay que averiguar qué función tiene el “trastorno alimentario” en su vida. Normalmente, lo entienden como una superación, porque conseguir dominar el alimento hasta el punto de no necesitarlo implica estar muy por encima de las necesidades de la mayoría. De ahí que hablen de esa sensación de logro ('...me proporcionas un sentimiento de logro...')"", explica Michael Rooney",0
"""Aunque me deprime ver pobreza, o sea, yo sufrí harto cuando estudié. La verdad es que tuve bien “pocos recursos” como para seguir bien mi carrera; me deprime y me da rabia ver gente pobre que sufre…"". Dice que su papá con esfuerzo logró que su mamá llegara a un centro médico público para tenerlo a él y a su hermana.",0
"Y puedo afirmar con orgullo que sobre el país he dicho juicios correctos en el pasado, y los he dicho igual de correctos en el futuro, me inquieta que todavía esté aquí la niña, y después que parta, que no será por la mañana como era mi esperanza, sino a las cuatro de la tarde, pues tampoco tendré descanso porque me van a llegar Tres Carabelas que también vienen de paso para la feria de Chicago, ¿por qué todos no van por derecho?, ¿por qué todos los inconformes de esta isla no agarran sus bártulos y cogen también rumbo norte?, juro que daría lo que no tengo por “descansar en paz”, dijo el Gobernador.",0
"La posición de Iberoamérica, en este sentido, era poco alentadora. Sus altos índices de inflación, la “economía sumergida”, su limitada capacidad tecnológica, las escasas posibilidades a corto y medio plazo de diversificar su producción y exportaciones, los efectos de la dura política de ajuste, la deficiente estructura portuaria y de flota de los transportes marítimo y aéreo, frenaban en gran medida el despegue económico.",1
